"Name","Street Address","City","State","Zip","Latitude","Longitude"
"TIMNATH ELEMENTARY SCHOOL","3909 MAIN STREET","TIMNATH","CO","80547",40.532558,-104.9831195
"TRAUT CORE ELEMENTARY SCHOOL","2515 TIMBERWOOD DRIVE","FORT COLLINS","CO","80528",40.5187669,-105.026599
"WEBBER MIDDLE SCHOOL","4201 SENECA STREET","FORT COLLINS","CO","80526",40.5276185,-105.1046965
"EYESTONE ELEMENTARY SCHOOL","4000 WILSON AVENUE","WELLINGTON","CO","80549",40.710239,-105.001412
"WELLINGTON MIDDLE SCHOOL","4001 WILSON AVENUE","WELLINGTON","CO","80549",40.708514,-105.001475
"WERNER ELEMENTARY SCHOOL","5400 MAIL CREEK LANE","FORT COLLINS","CO","80525",40.5127219,-105.066453
"CONRAD BALL MIDDLE SCHOOL","2660 NORTH MONROE AVENUE","LOVELAND","CO","80538",40.419401,-105.0670177
"BERTHOUD ELEMENTARY SCHOOL","560 BUNYAN AVENUE","BERTHOUD","CO","80513",40.3131937,-105.0816199
"BERTHOUD HIGH SCHOOL","850 SPARTAN AVENUE","BERTHOUD","CO","80513",40.298334,-105.0865709
"B F KITCHEN ELEMENTARY SCHOOL","915 DEBORAH DRIVE","LOVELAND","CO","80537",40.3746559,-105.0915683
"BIG THOMPSON ELEMENTARY SCHOOL","7702 WEST HIGHWAY 34","LOVELAND","CO","80538",40.4188955,-105.1892465
"MARY BLAIR ELEMENTARY SCHOOL","860 EAST 29 STREET","LOVELAND","CO","80538",40.4216457,-105.0652304
"CARRIE MARTIN ELEMENTARY SCHOOL","4129 JONI LANE","LOVELAND","CO","80537",40.3506361,-105.09941
"CENTENNIAL ELEMENTARY SCHOOL","1555 WEST 37TH STREET","LOVELAND","CO","80538",40.4299224,-105.1003006
"COTTONWOOD PLAINS ELEMENTARY SCHOOL","525 TURMAN DRIVE","FT COLLINS","CO","80525",40.4732895,-105.069168
"COYOTE RIDGE ELEMENTARY SCHOOL","7115 AVONDALE ROAD","FORT COLLINS","CO","80525",40.4851036,-105.0850025
"GARFIELD ELEMENTARY SCHOOL","720 COLORADO AVENUE","LOVELAND","CO","80537",40.3993584,-105.0865996
"HIGH PLAINS ACADEMY","BOYD LAKE AND LOST CREEK","LOVELAND","CO","80538",40.4144379,-105.0189062
"IVY STOCKWELL ELEMENTARY SCHOOL","175 FIFTH STREET","BERTHOUD","CO","80513",40.3019094,-105.0818167
"LAURENE EDMONDSON ELEMENTARY SCHOOL","307 WEST 49TH STREET","LOVELAND","CO","80538",40.44319710000001,-105.0799023
"LEAP SCHOOL","1101 HILLTOP DR","LOVELAND","CO","80537",40.40435720000001,-105.098731
"LINCOLN ELEMENTARY SCHOOL","3312 NORTH DOUGLAS AVENUE","LOVELAND","CO","80538",40.4252598,-105.0898627
"LOVELAND CLASSICAL SCHOOL","3835 SW 14TH STREET","LOVELAND","CO","80537",40.3793752,-105.1300691
"BILL REED MIDDLE SCHOOL","370 WEST 4TH STREET","LOVELAND","CO","80537",40.3943152,-105.0803545
"LOVELAND HIGH SCHOOL","920 WEST 29TH AVENUE","LOVELAND","CO","80538",40.4203904,-105.0911942
"LUCILE ERWIN MIDDLE SCHOOL","4700 LUCERNE AVENUE","LOVELAND","CO","80538",40.44033,-105.110665
"THOMPSON INTEGRATED EARLY CHILDHOOD","800 SOUTH TAFT AVENUE","LOVELAND","CO","80537",40.3838488,-105.0960468
"MONROE ELEMENTARY SCHOOL","1500 MONROE AVENUE","LOVELAND","CO","80538",40.408209,-105.066998
"MOUNTAIN VIEW HIGH SCHOOL","3500 MOUNTAIN LION DRIVE","LOVELAND","CO","80537",40.4062126,-105.0258119
"NAMAQUA ELEMENTARY SCHOOL","209 NORTH COUNTY ROAD 19E","LOVELAND","CO","80537",40.3951314,-105.1274147
"NEW VISION CHARTER SCHOOL","2366 E 1ST STREET","LOVELAND","CO","80538",40.3921785,-105.0421466
"PONDEROSA ELEMENTARY","4550 FLORENCE DRIVE","LOVELAND","CO","80538",40.439151,-105.1239618
"SARAH MILNER ELEMENTARY SCHOOL","743 JOCELYN DRIVE","LOVELAND","CO","80537",40.3849936,-105.1082594
"STANSBERRY ELEMENTARY SCHOOL","407 EAST 42ND STREET","LOVELAND","CO","80538",40.4357273,-105.0716426
"THOMPSON VALLEY HIGH SCHOOL","1669 EAGLE DRIVE","LOVELAND","CO","80537",40.3879442,-105.1024856
"TRUSCOTT ELEMENTARY SCHOOL","211 WEST 6TH STREET","LOVELAND","CO","80537",40.398121,-105.078596
"TURNER MIDDLE SCHOOL","950 MASSACHUSETTS AVENUE","BERTHOUD","CO","80513",40.3065599,-105.0874883
"VAN BUREN ELEMENTARY SCHOOL","1811 WEST 15TH STREET","LOVELAND","CO","80538",40.4090325,-105.1025847
"WALT CLARK MIDDLE SCHOOL","2605 CARLISLE DRIVE","LOVELAND","CO","80537",40.3837779,-105.1134212
"HAROLD FERGUSON HIGH SCHOOL","1101 HILLTOP DRIVE","LOVELAND","CO","80537",40.40435720000001,-105.098731
"WINONA ELEMENTARY SCHOOL","201 SOUTH BOISE AVENUE","LOVELAND","CO","80537",40.3918735,-105.0542947
"ESTES PARK OPTIONS SCHOOL","1575 SOUTH ST. VRAIN AVENUE","ESTES PARK","CO","80157",40.354672,-105.506432
"ESTES PARK K-5 SCHOOL","1505 BRODIE AVENUE","ESTES PARK","CO","80517",40.3675639,-105.4992473
"ESTES PARK MIDDLE SCHOOL","1500 MANFORD AVENUE","ESTES PARK","CO","80517",40.3704202,-105.4981582
"ESTES PARK HIGH SCHOOL","1600 MANFORD AVENUE","ESTES PARK","CO","80517",40.3699135,-105.4954609
"TRINIDAD MIDDLE SCHOOL","614 PARK STREET","TRINIDAD","CO","81082",37.1715921,-104.5157208
"ECKHART ELEMENTARY SCHOOL","1021 PIERCE STREET","TRINIDAD","CO","81082",37.1622504,-104.5081024
"FISHER'S PEAK ELEMENTARY SCHOOL","900 MOORE'S CANYON ROAD","TRINIDAD","CO","81082",37.144058,-104.5060824
"TRINIDAD HIGH SCHOOL","816 WEST STREET","TRINIDAD","CO","81082",37.1695444,-104.5174918
"PRIMERO ELEMENTARY SCHOOL","20200 STATE HIGHWAY 12","WESTON","CO","81091",37.1281431,-104.7932057
"PRIMERO JUNIOR-SENIOR HIGH SCHOOL","20200 STATE HIGHWAY 12","WESTON","CO","81091",37.1281431,-104.7932057
"HOEHNE SCHOOLS","19851 COUNTY ROAD 75. 1","TRINIDAD","CO","81082",37.2778468,-104.3780378
"AGUILAR ELEMENTARY SCHOOL","420 NORTH BALSAM","AGUILAR","CO","81020",37.4060307,-104.6535573
"AGUILAR JUNIOR-SENIOR HIGH SCHOOL","420 NORTH BALSAM","AGUILAR","CO","81020",37.4060307,-104.6535573
"BRANSON SCHOOL ONLINE","101 SADDLE ROCK DRIVE","BRANSON","CO","81027",37.0180703,-103.883647
"BRANSON SCHOOL","101 SADDLEROCK DRIVE","BRANSON","CO","81027",37.0180703,-103.883647
"KIM ELEMENTARY SCHOOL","425 STATE STREET","KIM","CO","81049",37.243531,-103.352969
"KIM UNDIVIDED HIGH SCHOOL","425 STATE STREET","KIM","CO","81049",37.243531,-103.352969
"GENOA-HUGO ELEMENTARY SCHOOL","220 WEST 7TH STREET","HUGO","CO","80821",39.1388234,-103.4773768
"GENOA-HUGO MIDDLE SCHOOL","220 WEST 7TH STREET","HUGO","CO","80821",39.1388234,-103.4773768
"GENOA-HUGO SENIOR HIGH SCHOOL","220 WEST 7TH STREET","HUGO","CO","80821",39.1388234,-103.4773768
"LIMON ELEMENTARY SCHOOL","874 F AVENUE","LIMON","CO","80828",39.2687336,-103.6892307
"LIMON JUNIOR-SENIOR HIGH SCHOOL","874 F AVENUE","LIMON","CO","80828",39.2687336,-103.6892307
"KARVAL ELEMENTARY SCHOOL","16232 COUNTY ROAD 29","KARVAL","CO","80823",38.7391463,-103.5355934
"KARVAL JUNIOR-SENIOR HIGH SCHOOL","16232 COUNTY ROAD 29","KARVAL","CO","80823",38.7391463,-103.5355934
"AYRES ELEMENTARY SCHOOL","1812 ROBIN ROAD","STERLING","CO","80751",40.608104,-103.223634
"CALICHE ELEMENTARY SCHOOL","26308 CTY RD 65","ILIFF","CO","80736",40.8235946,-102.9595468
"CALICHE JUNIOR-SENIOR HIGH SCHOOL","26308 BUFFALO ROAD","ILIFF","CO","80736",40.759156,-103.0665894
"CAMPBELL ELEMENTARY SCHOOL","902 CLARK","STERLING","CO","80751",40.630286,-103.2236439
"HAGEN EARLY EDUCATION CENTER","301 HAGEN STREET","STERLING","CO","80751",40.645475,-103.196022
"STERLING MIDDLE SCHOOL","1177 PAWNEE STREET","STERLING","CO","80751",40.637891,-103.21905
"STERLING HIGH SCHOOL","407 WEST BROADWAY","STERLING","CO","80751",40.634423,-103.2173918
"FLEMING ELEMENTARY SCHOOL","506 NORTH FREMONT AVE","FLEMING","CO","80728",40.686191,-102.841641
"FLEMING HIGH SCHOOL","506 NORTH FREMONT AVE","FLEMING","CO","80728",40.686191,-102.841641
"MERINO ELEMENTARY SCHOOL","315 LEE","MERINO","CO","80741",40.4832048,-103.3559603
"MERINO JUNIOR SENIOR HIGH SCHOOL","315 LEE","MERINO","CO","80741",40.4832048,-103.3559603
"PEETZ ELEMENTARY SCHOOL","311 COLEMAN","PEETZ","CO","80747",40.9620683,-103.1182565
"PEETZ JUNIOR-SENIOR HIGH SCHOOL","311 COLEMAN","PEETZ","CO","80747",40.9620683,-103.1182565
"DE BEQUE ELEMENTARY SCHOOL","730 MINTER AVENUE","DE BEQUE","CO","81630",39.3370239,-108.2127834
"DE BEQUE UNDIVIDED HIGH SCHOOL","730 MINTER AVENUE","DE BEQUE","CO","81630",39.3370239,-108.2127834
"GRAND MESA HIGH SCHOOL","56600 HIGHWAY 330","COLLBRAN","CO","81624",39.234022,-107.996406
"PLATEAU VALLEY ELEMENTARY SCHOOL","56600 HIGHWAY 330","COLLBRAN","CO","81624",39.234022,-107.996406
"PLATEAU VALLEY MIDDLE SCHOOL","56600 HIGHWAY 330","COLLBRAN","CO","81624",39.234022,-107.996406
"PLATEAU VALLEY HIGH SCHOOL","56600 HIGHWAY 330","COLLBRAN","CO","81624",39.234022,-107.996406
"APPLETON ELEMENTARY SCHOOL","2358 H ROAD","GRAND JUNCTION","CO","81505",39.12163530000001,-108.6155336
"FRUITA 8/9 SCHOOL","1835 J ROAD","FRUITA","CO","81521",39.1483906,-108.7120432
"RIM ROCK ELEMENTARY SCHOOL","1810 J 6 ROAD","FRUITA","CO","81521",39.1597656,-108.7116783
"PEAR PARK ELEMENTARY SCHOOL","432 30 1/4 ROAD","GRAND JUNCTION","CO","81504",39.0677596,-108.4902131
"BOOKCLIFF MIDDLE SCHOOL","2935 ORCHARD AVE","GRAND JUNCTION","CO","81504",39.0845679,-108.5087677
"BROADWAY ELEMENTARY SCHOOL","2248 BROADWAY","GRAND JUNCTION","CO","81503",39.081141,-108.636979
"CENTRAL HIGH SCHOOL","3130 E1/2 ROAD","GRAND JUNCTION","CO","81504",39.0846178,-108.4719984
"CHATFIELD ELEMENTARY SCHOOL","3188 D1/2 ROAD","GRAND JUNCTION","CO","81504",39.0708843,-108.461496
"CHIPETA ELEMENTARY SCHOOL","950 CHIPETA AVENUE","GRAND JUNCTION","CO","81501",39.0727906,-108.5565794
"CLIFTON ELEMENTARY SCHOOL","3276 F ROAD","CLIFTON","CO","81520",39.093055,-108.44512
"INDEPENDENCE ACADEMY","600 NORTH 14TH STREET","GRAND JUNCTION","CO","81501",39.07311199999999,-108.5485
"DOS RIOS ELEMENTARY SCHOOL","265 LINDEN AVE","GRAND JUNCTION","CO","81503",39.0422508,-108.5580666
"DUAL IMMERSION ACADEMY SCHOOL","552 A WEST MAIN STREET","GRAND JUNCTION","CO","81501",39.06786,-108.57769
"EAST MIDDLE SCHOOL","830 GUNNISON AVE","GRAND JUNCTION","CO","81501",39.0739187,-108.5586181
"NEW EMERSON SCHOOL AT COLUMBUS","2660 UNAWEEP AVE","GRAND JUNCTION","CO","81503",39.0489119,-108.5577132
"FRUITA MIDDLE SCHOOL","239 N MAPLE","FRUITA","CO","81521",39.1618345,-108.729511
"FRUITVALE ELEMENTARY SCHOOL","585 30 ROAD","GRAND JUNCTION","CO","81504",39.089082,-108.497794
"GATEWAY SCHOOL","ONE SCHOOL ROAD","GATEWAY","CO","81522",38.5838131,-90.17965840000001
"GRANDE RIVER VIRTUAL ACADEMY ELEMENTARY","2248 BROADWAY","GRAND JUNCTION","CO","81507",39.081141,-108.636979
"GRAND JUNCTION HIGH SCHOOL","1400 N 5TH ST","GRAND JUNCTION","CO","81501",39.08029399999999,-108.5632142
"GRAND MESA MIDDLE SCHOOL","585 31-1/2 ROAD","GRAND JUNCTION","CO","81504",39.0897379,-108.469945
"GRANDE RIVER VIRTUAL ACADEMY SECONDARY","2248 BROADWAY","GRAND JUNCTION","CO","81507",39.081141,-108.636979
"LINCOLN PARK PRESCHOOL","519 18TH STREET","GRAND JUNCTION","CO","81501",39.07170199999999,-108.544555
"JUNIPER RIDGE COMMUNITY SCHOOL","640 24-1/2 ROAD","GRAND JUNCTION","CO","81505",39.098113,-108.598131
"LINCOLN ORCHARD MESA ELEMENTARY SCHOOL","2888 B1/2 ROAD","GRAND JUNCTION","CO","81503",39.04208,-108.517895
"LOMA ELEMENTARY SCHOOL","1360  13 ROAD","LOMA","CO","81524",39.203389,-108.811858
"MESA VALLEY COMMUNITY SCHOOL","2837 PATTERSON ROAD","GRAND JUNCTION","CO","81505",39.0917824,-108.5275024
"MESA VIEW ELEMENTARY SCHOOL","2967 B ROAD","GRAND JUNCTION","CO","81503",39.033856,-108.5033978
"CAREER CENTER PRESCHOOL","2935 NORTH AVENUE","GRAND JUNCTION","CO","81504",39.076015,-108.5087842
"FRUITA MONUMENT HIGH SCHOOL","1102 WILDCAT AVE","FRUITA","CO","81521",39.1498273,-108.7167094
"MOUNT GARFIELD MIDDLE SCHOOL","3475 FRONT STREET","CLIFTON","CO","81520",39.096457,-108.407878
"NISLEY ELEMENTARY SCHOOL","543 28-3/4 ROAD","GRAND JUNCTION","CO","81501",39.082863,-108.521088
"ORCHARD AVENUE ELEMENTARY SCHOOL","1800 ORCHARD AVE","GRAND JUNCTION","CO","81501",39.0850924,-108.5439629
"ORCHARD MESA MIDDLE SCHOOL","2736 C ROAD","GRAND JUNCTION","CO","81503",39.04840799999999,-108.5454359
"PALISADE HIGH SCHOOL","3679 G ROAD","PALISADE","CO","81526",39.1040858,-108.3693542
"POMONA ELEMENTARY SCHOOL","588 25-1/2 ROAD","GRAND JUNCTION","CO","81505",39.09002,-108.578881
"R-5 HIGH SCHOOL","310 N 7TH ST","GRAND JUNCTION","CO","81501",39.06977819999999,-108.5604835
"REDLANDS MIDDLE SCHOOL","2200 BROADWAY","GRAND JUNCTION","CO","81507",39.08456,-108.6439296
"ROCKY MOUNTAIN ELEMENTARY SCHOOL","3260 D1/2 ROAD","CLIFTON","CO","81520",39.0845412,-108.4478782
"SHELLEDY ELEMENTARY SCHOOL","353 NORTH MESA","FRUITA","CO","81521",39.1635751,-108.7343351
"TAYLOR ELEMENTARY SCHOOL","689 BRENTWOOD DR","PALISADE","CO","81526",39.104282,-108.353881
"THUNDER MOUNTAIN ELEMENTARY SCHOOL","3063 F1/2 ROAD","GRAND JUNCTION","CO","81504",39.084192,-108.484865
"TOPE ELEMENTARY SCHOOL","2220 N 7TH ST","GRAND JUNCTION","CO","81501",39.08691200000001,-108.558937
"WEST MIDDLE SCHOOL","123 W ORCHARD AVE","GRAND JUNCTION","CO","81505",39.0837127,-108.5721161
"SCENIC ELEMENTARY SCHOOL","451 WEST SCENIC DR","GRAND JUNCTION","CO","81507",39.072266,-108.611115
"WINGATE ELEMENTARY SCHOOL","351 SOUTH CAMP ROAD","GRAND JUNCTION","CO","81507",39.05683459999999,-108.646173
"CREEDE SCHOOL","308 LA GARITA AVENUE","CREEDE","CO","81130",37.85238760000001,-106.9253077
"SANDROCK ELEMENTARY","201 EAST 9TH","CRAIG","CO","81625",40.521612,-107.5449204
"CRAIG MIDDLE SCHOOL","915 YAMPA AVENUE","CRAIG","CO","81625",40.5218,-107.546421
"EARLY CHILDHOOD CENTER","775 YAMPA AVENUE","CRAIG","CO","81625",40.5192822,-107.5468269
"EAST ELEMENTARY SCHOOL","600 TEXAS AVENUE","CRAIG","CO","81625",40.5156055,-107.5376908
"MOFFAT COUNTY HIGH SCHOOL","900 FINLEY LANE","CRAIG","CO","81625",40.5214062,-107.5627755
"RIDGEVIEW ELEMENTARY SCHOOL","600 WESTRIDGE ROAD","CRAIG","CO","81625",40.5144272,-107.5913883
"SUNSET ELEMENTARY SCHOOL","800 WEST 7TH STREET","CRAIG","CO","81625",40.5177495,-107.5544628
"BATTLE ROCK CHARTER SCHOOL","11247 COUNTY ROAD G","CORTEZ","CO","81321",37.3359825,-108.8445308
"CORTEZ MIDDLE SCHOOL","450 WEST 2ND STREET","CORTEZ","CO","81321",37.3469371,-108.5924465
"CHILDREN'S KIVA MONTESSORI SCHOOL","510 NORTH BEECH STREET","CORTEZ","CO","81321",37.354463,-108.583574
"KEMPER ELEMENTARY SCHOOL","620 EAST MONTEZUMA","CORTEZ","CO","81321",37.352007,-108.576739
"LEWIS-ARRIOLA ELEMENTARY SCHOOL","21434 ROAD U","CORTEZ","CO","81321",37.470298,-108.656658
"MANAUGH ELEMENTARY SCHOOL","300 EAST 4TH STREET","CORTEZ","CO","81321",37.343639,-108.581117
"MESA ELEMENTARY SCHOOL","703 WEST 7TH STREET","CORTEZ","CO","81321",37.340305,-108.596159
"MONTEZUMA-CORTEZ HIGH SCHOOL","206 WEST 7TH STREET","CORTEZ","CO","81321",37.3422006,-108.588186
"PLEASANT VIEW ELEMENTARY SCHOOL","15238 COUNTY ROAD CC","PLEASANT VIEW","CO","81331",37.587638,-108.769987
"BEECH STREET PRESCHOOL","510 NORTH BEECH STREET","CORTEZ","CO","81321",37.354463,-108.583574
"SOUTHWEST OPEN CHARTER SCHOOL","401 NORTH DOLORES ROAD","CORTEZ","CO","81321",37.353825,-108.555338
"DOLORES ELEMENTARY SCHOOL","12TH AND HILLSIDE","DOLORES","CO","81323",37.4764898,-108.4946424
"DOLORES MIDDLE SCHOOL","1301 CENTRAL AVENUE","DOLORES","CO","81323",37.476728,-108.493404
"DOLORES HIGH SCHOOL","1301 CENTRAL AVENUE","DOLORES","CO","81323",37.476728,-108.493404
"TEDDY BEAR PRESCHOOL","1550 HILLSIDE AVENUE","DOLORES","CO","81323",37.4769628,-108.4907458
"MANCOS ELEMENTARY SCHOOL","301 GRAND AVENUE","MANCOS","CO","81328",37.3450922,-108.2917674
"MANCOS MIDDLE SCHOOL","100 SOUTH BEECH","MANCOS","CO","81328",37.3456216,-108.2931311
"MANCOS HIGH SCHOOL","355 WEST GRAND AVENUE","MANCOS","CO","81328",37.343596,-108.292514
"MANCOS EARLY LEARNING CENTER","131 S. WALNUT STREET","MANCOS","CO","81328",37.344425,-108.291025
"CENTENNIAL MIDDLE SCHOOL","1100 SOUTH 5TH STREET","MONTROSE","CO","81401",38.479973,-107.863475
"COTTONWOOD ELEMENTARY SCHOOL","3500 WOODGATE ROAD","MONTROSE","CO","81401",38.4442029,-107.8588506
"EARLY CHILDHOOD CENTER","18265 HIGHWAY 550","MONTROSE","CO","81403",38.418386,-107.855547
"JOHNSON ELEMENTARY SCHOOL","13820 6700 ROAD","MONTROSE","CO","81401",38.4915725,-107.838692
"COLUMBINE MIDDLE SCHOOL","600 SOUTH 12TH STREET","MONTROSE","CO","81401",38.4714672,-107.8637901
"MONTROSE HIGH SCHOOL","600 SOUTH SELIG AVENUE","MONTROSE","CO","81401",38.4735568,-107.8733993
"PEAK VIRTUAL ACADEMY","526 N. 6th Street","MONTROSE","CO","81401",38.484974,-107.879876
"NORTHSIDE ELEMENTARY SCHOOL","528 NORTH UNCOMPAHGRE","MONTROSE","CO","81401",38.4843447,-107.8801013
"OAK GROVE ELEMENTARY SCHOOL","62100 OAK GROVE ROAD","MONTROSE","CO","81401",38.4599584,-107.835386
"OLATHE ELEMENTARY SCHOOL","326 NORTH 3RD STREET","OLATHE","CO","81425",38.6110848,-107.9822323
"OLATHE MIDDLE SCHOOL","326 HIGHWAY 50","OLATHE","CO","81425",38.6173629,-107.9829457
"OLATHE HIGH SCHOOL","410 HIGHWAY 50","OLATHE","CO","81425",38.6071627,-107.977072
"PASSAGE CHARTER SCHOOL","703 SOUTH 9TH STREET","MONTROSE","CO","81401",38.475129,-107.86587
"POMONA ELEMENTARY SCHOOL","1045 SOUTH CASCADE","MONTROSE","CO","81401",38.4714268,-107.8675837
"VISTA CHARTER SCHOOL","932 NORTH PARK AVENUE BUILDING A","MONTROSE","CO","81401",38.488935,-107.88242
"NATURITA ELEMENTARY & MIDDLE SCHOOL","141 WEST MAIN STREET","NATURITA","CO","81422",38.216156,-108.569
"NUCLA HIGH SCHOOL","225 WEST 4TH STREET","NUCLA","CO","81424",38.270791,-108.548458
"PARADOX VALLEY CHARTER SCHOOL","21501 6 MILE ROAD","PARADOX","CO","81429",38.3752251,-107.9884549
"BRUSH MIDDLE SCHOOL","401 HOWARD","BRUSH","CO","80723",40.26050499999999,-103.6230936
"BRUSH HIGH SCHOOL","400 WEST ROAD","BRUSH","CO","80723",40.2575379,-103.6382482
"BEAVER VALLEY ELEMENTARY SCHOOL","420 GLACIER AVENUE","BRUSH","CO","80723",40.2597592,-103.651982
"THOMSON PRIMARY SCHOOL","422 RAY STREET","BRUSH","CO","80723",40.2580373,-103.6312243
"BAKER CENTRAL SCHOOL","300 LAKE STREET","FORT MORGAN","CO","80701",40.250588,-103.7958797
"COLUMBINE ELEMENTARY SCHOOL","815 WEST STREET","FORT MORGAN","CO","80701",40.2570691,-103.8109756
"FORT MORGAN MIDDLE SCHOOL","300 DEUEL STREET","FORT MORGAN","CO","80701",40.24989739999999,-103.8061327
"FORT MORGAN HIGH SCHOOL","709 EAST RIVERVIEW AVENUE","FORT MORGAN","CO","80701",40.2619942,-103.7931126
"GREEN ACRES ELEMENTARY SCHOOL","930 SHERMAN STREET","FORT MORGAN","CO","80701",40.258374,-103.7919016
"LINCOLN HIGH SCHOOL","230 WALNUT STREET","FORT MORGAN","CO","80701",40.2495775,-103.8092279
"PIONEER ELEMENTARY SCHOOL","415 SOUTH SPRUCE STREET","FORT MORGAN","CO","80701",40.2431164,-103.7972789
"SHERMAN EARLY CHILDHOOD CENTER","300 SHERMAN STREET","FORT MORGAN","CO","80701",40.2499049,-103.7919463
"WELDON VALLEY ELEMENTARY SCHOOL","911 NORTH AVENUE","WELDONA","CO","80653",39.9418501,-105.1505309
"WELDON VALLEY JUNIOR HIGH SCHOOL","911 NORTH AVENUE","WELDONA","CO","80653",39.9418501,-105.1505309
"WELDON VALLEY HIGH SCHOOL","911 NORTH AVENUE","WELDONA","CO","80653",39.9418501,-105.1505309
"WIGGINS MIDDLE SCHOOL","410 CHAPMAN STREET","WIGGINS","CO","80654",40.2268056,-104.0759728
"WIGGINS ELEMENTARY SCHOOL","415 MAIN STREET","WIGGINS","CO","80654",40.22726850000001,-104.0747198
"WIGGINS HIGH SCHOOL","320 CHAPMAN STREET","WIGGINS","CO","80654",40.2281945,-104.0753941
"LA JUNTA INTERMEDIATE SCHOOL","901 SMITHLAND AVE.","LA JUNTA","CO","81050",37.9799483,-103.5389239
"LA JUNTA PRIMARY SCHOOL","600 WEST TOPEKA","LA JUNTA","CO","81050",37.9825091,-103.5577475
"LA JUNTA JR/SR HIGH SCHOOL","1817 SMITHLAND AVE","LA JUNTA","CO","81050",37.970616,-103.5384174
"JEFFERSON INTERMEDIATE SCHOOL","901 SOUTH 11TH STREET","ROCKY FORD","CO","81067",38.0460773,-103.7201135
"ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL","100 WEST WASHINGTON","ROCKY FORD","CO","81067",38.0442003,-103.73345
"WASHINGTON PRIMARY SCHOOL","709 SOUTH 11TH STREET","ROCKY FORD","CO","81067",38.04725880000001,-103.7201142
"MANZANOLA ELEMENTARY SCHOOL","200 S CANAL ST.","MANZANOLA","CO","81058",38.1071689,-103.8695345
"MANZANOLA JUNIOR-SENIOR HIGH SCHOOL","301 SOUTH CATALPA","MANZANOLA","CO","81058",38.1054817,-103.8663249
"FOWLER ELEMENTARY SCHOOL","601 WEST GRANT","FOWLER","CO","81039",38.1266646,-104.0306487
"FOWLER JUNIOR HIGH SCHOOL","600 WEST EUGENE AVENUE","FOWLER","CO","81039",38.128019,-104.0271122
"FOWLER HIGH SCHOOL","600 WEST GRANT","FOWLER","CO","81039",38.1272313,-104.0296215
"CHERAW SCHOOL","110 LAKEVIEW AVENUE","CHERAW","CO","81030",38.1090865,-103.5091824
"SWINK ELEMENTARY SCHOOL","610 COLUMBIA STREET","SWINK","CO","81077",38.0114447,-103.6286083
"SWINK JUNIOR-SENIOR HIGH SCHOOL","610 COLUMBIA STREET","SWINK","CO","81077",38.0114447,-103.6286083
"OURAY ELEMENTARY SCHOOL","400 7TH AVENUE","OURAY","CO","81427",38.0242286,-107.6690907
"OURAY MIDDLE SCHOOL","400 7TH AVENUE","OURAY","CO","81427",38.0242286,-107.6690907
"OURAY SENIOR HIGH SCHOOL","400 7TH AVENUE","OURAY","CO","81427",38.0242286,-107.6690907
"RIDGWAY ELEMENTARY SCHOOL","1115 WEST CLINTON STREET","RIDGWAY","CO","81432",38.1534889,-107.7647611
"RIDGWAY MIDDLE SCHOOL","1200 GREEN STREET","RIDGWAY","CO","81432",38.1612588,-107.7599526
"RIDGWAY HIGH SCHOOL","1200 GREEN STREET","RIDGWAY","CO","81432",38.1612588,-107.7599526
"DEER CREEK ELEMENTARY SCHOOL","1737 CR 43","BAILEY","CO","80421",39.4562575,-105.4726765
"PLATTE CANYON HIGH SCHOOL","57243 US HIGHWAY 285","BAILEY","CO","80421",39.421168,-105.5353049
"FITZSIMMONS MIDDLE SCHOOL","57093 US HIGHWAY 285","BAILEY","CO","80421",39.421394,-105.536743
"GUFFEY CHARTER SCHOOL","1459 MAIN STREET","GUFFEY","CO","80820",38.7509439,-105.521041
"LAKE GEORGE CHARTER SCHOOL","38874 US HWY 24","LAKE GEORGE","CO","80827",38.9780755,-105.3555994
"SOUTH PARK MIDDLE SCHOOL","640 HATHAWAY STREET","FAIRPLAY","CO","80440",39.2242858,-105.998727
"EDITH TETER ELEMENTARY SCHOOL","640 HATHAWAY STREET","FAIRPLAY","CO","80440",39.2242858,-105.998727
"SOUTH PARK HIGH SCHOOL","640 HATHAWAY STREET","FAIRPLAY","CO","80440",39.2242858,-105.998727
"HOLYOKE ALTERNATIVE SCHOOL","545 EAST HALE STREET","HOLYOKE","CO","80734",40.5817726,-102.2960993
"HOLYOKE ELEMENTARY SCHOOL","326 E KELLOGG","HOLYOKE","CO","80734",40.57953850000001,-102.2990852
"HOLYOKE SENIOR HIGH SCHOOL","545 E HALE","HOLYOKE","CO","80734",40.5817726,-102.2960993
"HAXTUN ELEMENTARY SCHOOL","601 NORTH COLORADO AVENUE","HAXTUN","CO","80731",40.6473948,-102.6286764
"HAXTUN HIGH SCHOOL","201 WEST POWELL STREET","HAXTUN","CO","80731",40.6470966,-102.6299949
"ASPEN COMMUNITY CHARTER SCHOOL","1199 WOODY CREEK ROAD","WOODY CREEK","CO","81656",39.2767123,-106.8723983
"ASPEN ELEMENTARY SCHOOL","235 HIGH SCHOOL ROAD","ASPEN","CO","81611",39.191074,-106.848494
"ASPEN MIDDLE SCHOOL","235 HIGH SCHOOL ROAD","ASPEN","CO","81611",39.191074,-106.848494
"ASPEN HIGH SCHOOL","235 HIGH SCHOOL ROAD","ASPEN","CO","81611",39.191074,-106.848494
